"curation_id","curated_body_site","curated_body_site_ontology_term_id","curated_body_subsite","curated_body_subsite_ontology_term_id","curated_body_subsite_source"
"VilaAV_2018:EGAR00001763374_1000IBD00014","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763375_1000IBD00016","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763376_1000IBD00017","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763377_1000IBD00025","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763379_1000IBD00027","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763380_1000IBD00028","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763382_1000IBD00030","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763383_1000IBD00031","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763384_1000IBD00032","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763385_1000IBD00033","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763386_1000IBD00035","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763387_1000IBD00036","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763388_1000IBD00037","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763389_1000IBD00039","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763390_1000IBD00041","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763391_1000IBD00042","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763392_1000IBD00043","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763393_1000IBD00044","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763394_1000IBD00046","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763396_1000IBD00048","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763397_1000IBD00049","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763398_1000IBD00050","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763399_1000IBD00053","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763400_1000IBD00054","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763401_1000IBD00058","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763402_1000IBD00059","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763403_1000IBD00060","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763404_1000IBD00063","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763405_1000IBD00064","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763406_1000IBD00066","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763407_1000IBD00067","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763408_1000IBD00068","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763409_1000IBD00069","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763410_1000IBD00072","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763411_1000IBD00074","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763412_1000IBD00076","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763413_1000IBD00077","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763414_1000IBD00078","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763415_1000IBD00082","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763416_1000IBD00084","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763417_1000IBD00086","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763418_1000IBD00087","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763419_1000IBD00088","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763420_1000IBD00095","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763421_1000IBD00097","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763422_1000IBD00099","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763423_1000IBD00100","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763424_1000IBD00103","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763425_1000IBD00105","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763426_1000IBD00106","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763427_1000IBD00107","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763428_1000IBD00108","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763429_1000IBD00109","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763431_1000IBD00111","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763432_1000IBD00112","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763433_1000IBD00114","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763434_1000IBD00119","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763435_1000IBD00121","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763436_1000IBD00122","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763437_1000IBD00123","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763439_1000IBD00125","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763440_1000IBD00126","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763441_1000IBD00128","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763443_1000IBD00134","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763444_1000IBD00135","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763445_1000IBD00137","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763446_1000IBD00141","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763448_1000IBD00145","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763449_1000IBD00146","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763450_1000IBD00147","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763452_1000IBD00149","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763453_1000IBD00150","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763454_1000IBD00154","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763455_1000IBD00155","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763456_1000IBD00156","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763457_1000IBD00157","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763458_1000IBD00161","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763459_1000IBD00167","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763460_1000IBD00171","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763461_1000IBD00172","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763462_1000IBD00173","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763464_1000IBD00184","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763465_1000IBD00185","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763466_1000IBD00187","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763467_1000IBD00188","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763469_1000IBD00192","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763470_1000IBD00193","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763471_1000IBD00194","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763472_1000IBD00195","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763473_1000IBD00197","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763474_1000IBD00198","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763475_1000IBD00200","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763476_1000IBD00202","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763477_1000IBD00204","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763478_1000IBD00205","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763479_1000IBD00206","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763480_1000IBD00208","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763482_1000IBD00215","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763483_1000IBD00219","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763484_1000IBD00224","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763485_1000IBD00225","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763486_1000IBD00228","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763487_1000IBD00229","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763488_1000IBD00230","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763489_1000IBD00232","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763490_1000IBD00234","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763491_1000IBD00235","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763492_1000IBD00236","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763493_1000IBD00237","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763495_1000IBD00239","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763496_1000IBD00248","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763497_1000IBD00249","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763498_1000IBD00250","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763499_1000IBD00252","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763500_1000IBD00253","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763502_1000IBD00255","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763503_1000IBD00256","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763505_1000IBD00264","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763506_1000IBD00265","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763507_1000IBD00266","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763508_1000IBD00269","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763509_1000IBD00273","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763510_1000IBD00275","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763511_1000IBD00277","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763512_1000IBD00281","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763513_1000IBD00286","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763514_1000IBD00287","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763515_1000IBD00293","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763516_1000IBD00295","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763517_1000IBD00296","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763519_1000IBD00301","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763520_1000IBD00304","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763521_1000IBD00308","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763522_1000IBD00309","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763523_1000IBD00310","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763524_1000IBD00311","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763526_1000IBD00313","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763527_1000IBD00322","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763528_1000IBD00326","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763529_1000IBD00327","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763530_1000IBD00328","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763531_1000IBD00329","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763532_1000IBD00332","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763533_1000IBD00334","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763534_1000IBD00339","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763535_1000IBD00341","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763536_1000IBD00342","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763537_1000IBD00343","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763539_1000IBD00345","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763540_1000IBD00347","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763541_1000IBD00349","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763544_1000IBD00357","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763545_1000IBD00358","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763547_1000IBD00360","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763548_1000IBD00361","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763549_1000IBD00364","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763550_1000IBD00365","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763552_1000IBD00367","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763553_1000IBD00370","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763554_1000IBD00371","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763555_1000IBD00374","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763556_1000IBD00375","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763557_1000IBD00379","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763558_1000IBD00384","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763559_1000IBD00386","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763560_1000IBD00389","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763561_1000IBD00390","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763562_1000IBD00393","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763563_1000IBD00395","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763565_1000IBD00398","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763566_1000IBD00401","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763567_1000IBD00403","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763569_1000IBD00407","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763570_1000IBD00408","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763571_1000IBD00410","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763572_1000IBD00412","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763573_1000IBD00416","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763574_1000IBD00419","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763575_1000IBD00421","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763576_1000IBD00423","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763577_1000IBD00426","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763578_1000IBD00427","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763579_1000IBD00431","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763580_1000IBD00433","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763581_1000IBD00438","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763582_1000IBD00442","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763583_1000IBD00444","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763584_1000IBD00448","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763586_1000IBD00450","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763587_1000IBD00453","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763588_1000IBD00458","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763591_1000IBD00467","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763592_1000IBD00469","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763593_1000IBD00470","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763594_1000IBD00474","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763595_1000IBD00475","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763596_1000IBD00477","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763597_1000IBD00479","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763598_1000IBD00485","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763599_1000IBD00486","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763600_1000IBD00492","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763601_1000IBD00494","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763602_1000IBD00495","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763605_1000IBD00502","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763607_1000IBD00505","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763608_1000IBD00508","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763609_1000IBD00509","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763610_1000IBD00510","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763611_1000IBD00511","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763612_1000IBD00512","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763613_1000IBD00514","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763615_1000IBD00526","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763617_1000IBD00529","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763619_1000IBD00531","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763620_1000IBD00534","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763621_1000IBD00535","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763622_1000IBD00536","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763623_1000IBD00538","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763624_1000IBD00539","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763625_1000IBD00540","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763626_1000IBD00541","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763627_1000IBD00545","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763628_1000IBD00546","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763629_1000IBD00548","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763630_1000IBD00550","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763631_1000IBD00556","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763632_1000IBD00559","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763633_1000IBD00563","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763634_1000IBD00565","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763635_1000IBD00566","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763636_1000IBD00567","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763637_1000IBD00569","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763639_1000IBD00577","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763640_1000IBD00579","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763641_1000IBD00580","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763642_1000IBD00583","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763643_1000IBD00586","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763644_1000IBD00588","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763645_1000IBD00590","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763646_1000IBD00593","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763647_1000IBD00594","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763648_1000IBD00596","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763649_1000IBD00597","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763650_1000IBD00598","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763651_1000IBD00599","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763652_1000IBD00600","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763653_1000IBD00604","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763654_1000IBD00606","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763655_1000IBD00607","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763656_1000IBD00610","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763657_1000IBD00611","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763658_1000IBD00612","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763659_1000IBD00613","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763661_1000IBD00616","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763662_1000IBD00621","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763663_1000IBD00624","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763664_1000IBD00625","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763665_1000IBD00626","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763666_1000IBD00627","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763667_1000IBD00628","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763668_1000IBD00629","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763669_1000IBD00630","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763670_1000IBD00631","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763671_1000IBD00633","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763672_1000IBD00639","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763673_1000IBD00640","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763674_1000IBD00643","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763675_1000IBD00644","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763676_1000IBD00645","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763677_1000IBD00646","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763678_1000IBD00649","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763679_1000IBD00652","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763680_1000IBD00654","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763681_1000IBD00655","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763682_1000IBD00663","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763683_1000IBD00666","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763684_1000IBD00670","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763685_1000IBD00671","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763686_1000IBD00672","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763687_1000IBD00673","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763688_1000IBD00676","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763689_1000IBD00682","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763690_1000IBD00684","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763692_1000IBD00686","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763693_1000IBD00688","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763694_1000IBD00689","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763695_1000IBD00690","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763696_1000IBD00692","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763697_1000IBD00693","feces","UBERON:0001988",NA,NA,NA
"VilaAV_2018:EGAR00001763699_1000IBD00695","feces","UBERON:0001988",NA,NA,NA
