"curation_id","original_westernized","curated_westernized","curated_westernized_source"
"LifeLinesDeep_2016:EGAR00001420809_9002000001433620","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420810_9002000001433630","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420811_9002000001433694","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420812_9002000001434163","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420813_9002000001434314","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420816_9002000001435296","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420817_9002000001435550","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420818_9002000001435670","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420829_9002000001438430","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420830_9002000001438470","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420837_9002000001440133","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420838_9002000001440550","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420839_9002000001440607","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420840_9002000001440650","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420846_9002000001442595","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420847_9002000001443070","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420848_9002000001443171","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420851_9002000001443799LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420852_9002000001444007","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420853_9002000001444366","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420854_9002000001444393","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420862_9002000001445837","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420863_9002000001446502","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420864_9002000001446520","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420865_9002000001446594","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420874_9002000001447950","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420879_9002000001449415","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420882_9002000001450416LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420938_9002000001463423","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420939_9002000001463497","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420191_9002000001215390","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420349_9002000001276538","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420350_9002000001276556LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420351_9002000001277188LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420352_9002000001277357","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420353_9002000001277446","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420355_9002000001278158","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420356_9002000001278443","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420357_9002000001278828","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420358_9002000001279253","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420451_9002000001333895","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420452_9002000001334014","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420478_9002000001341467","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420480_9002000001342061","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420481_9002000001342203LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420557_9002000001367051","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420582_9002000001375980","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420583_9002000001376337","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420661_9002000001394602","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420662_9002000001394740","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420663_9002000001394840","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420664_9002000001395154","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420665_9002000001395216","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420667_9002000001395490","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420712_9002000001408172","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420842_9002000001440886","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420931_9002000001462284","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421051_9002000001501838","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421081_9002000001517364","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421082_9002000001518521","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421185_9002000001563080","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420949_9002000001466194","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420963_9002000001471766","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421099_9002000001525016","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421100_9002000001525624","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421101_9002000001525642","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421102_9002000001526040","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421103_9002000001526416","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421111_9002000001529614","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421195_9002000001566660","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421196_9002000001567720","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421197_9002000001567974","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420958_9002000001469937","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420959_9002000001469950","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420294_9002000001258647","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420295_9002000001258923","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420296_9002000001259288","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420297_9002000001259312","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420298_9002000001259671LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420321_9002000001267207","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420322_9002000001267477","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420368_9002000001282876","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420369_9002000001283292","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420370_9002000001283416LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420371_9002000001283701","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420414_9002000001305350","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420522_9002000001355604","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420547_9002000001363357","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420751_9002000001418974","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420783_9002000001426018","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420890_9002000001452878","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421012_9002000001484586","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421169_9002000001554813","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420924_9002000001461090LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420973_9002000001473840","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420974_9002000001474089","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421059_9002000001504910","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421060_9002000001505022","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421061_9002000001505185","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421062_9002000001505530","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421063_9002000001506048","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421120_9002000001531610","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421055_9002000001503823","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421056_9002000001504132","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420115_9002000001175080","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420164_9002000001206364","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420235_9002000001233100LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420236_9002000001233352","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420237_9002000001233610","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420367_9002000001282722LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420372_9002000001283757","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420373_9002000001284235LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420384_9002000001291552","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420385_9002000001294330","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420386_9002000001294380","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420411_9002000001304042","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420488_9002000001344389","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420497_9002000001348664","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420572_9002000001372130","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420577_9002000001374280","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420682_9002000001399940","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420713_9002000001408181","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420740_9002000001415020","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420769_9002000001422663","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420776_9002000001424416","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420885_9002000001451692","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420989_9002000001477859LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420117_9002000001177010","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420118_9002000001177763","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420179_9002000001211391","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420187_9002000001214562","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420188_9002000001214606","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420189_9002000001214947","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420203_9002000001223042","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420207_9002000001224907","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420263_9002000001244632","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420328_9002000001269749","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420329_9002000001270196","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420348_9002000001276037","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420375_9002000001285546","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420429_9002000001319297","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420433_9002000001322390","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420436_9002000001323502","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420479_9002000001341879","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420535_9002000001359819","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420544_9002000001361915","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420548_9002000001364603","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420549_9002000001364710","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420550_9002000001365253","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420551_9002000001365670","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420552_9002000001366054","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420556_9002000001366850","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420586_9002000001377460","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420604_9002000001382110","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420656_9002000001393857","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420657_9002000001394021","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420658_9002000001394077","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420673_9002000001397660","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420700_9002000001404594","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420719_9002000001410009LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420733_9002000001413397","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420814_9002000001434682","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420849_9002000001443600","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420850_9002000001443716","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420858_9002000001445194","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420859_9002000001445318","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420860_9002000001445425","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420976_9002000001475729LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420977_9002000001475747","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421085_9002000001519968","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421086_9002000001520388","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421087_9002000001521222LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420104_9002000001161852","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420143_9002000001193373","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420145_9002000001193909","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420146_9002000001194325","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420158_9002000001202875","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420231_9002000001232275","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420232_9002000001232570LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420276_9002000001250317","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420277_9002000001250513","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420278_9002000001250738","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420292_9002000001256590","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420293_9002000001257031","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420405_9002000001302692","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420406_9002000001302932","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420419_9002000001310371LL","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420476_9002000001340370","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420558_9002000001367560","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420595_9002000001379740","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420639_9002000001391220","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420660_9002000001394578","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420698_9002000001403452","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420699_9002000001404066","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420706_9002000001406680","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420707_9002000001406700","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420708_9002000001406893","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420709_9002000001407430","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420710_9002000001407620","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420738_9002000001414420","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420739_9002000001414966","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420759_9002000001420847","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420782_9002000001425650","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420784_9002000001426090","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420821_9002000001436220","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420822_9002000001436794","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420823_9002000001437192","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420827_9002000001438055","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420828_9002000001438180","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001420993_9002000001478767","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421083_9002000001518970","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421084_9002000001519681","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421118_9002000001531238","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421119_9002000001531363","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421121_9002000001531940","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421226_9002000001587485","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421227_9002000001587770","no","Yes","non_westernized"
"LifeLinesDeep_2016:EGAR00001421011_9002000001483622LL","no","Yes","non_westernized"
